OG0001588	ENSTGUP00000022377.1, ENSTGUP00000024037.1, ENSTGUP00000027264.1	IV00_00032909-RA, IV00_00051220-RA
OG0001589	ENSTGUP00000025415.1, ENSTGUP00000033558.1, ENSTGUP00000035983.1, ENSTGUP00000038226.1	IV00_00051221-RA
OG0001590	ENSTGUP00000015367.2, ENSTGUP00000020481.1, ENSTGUP00000023789.1, ENSTGUP00000031221.1, ENSTGUP00000034887.1	
OG0001591	ENSTGUP00000011075.2, ENSTGUP00000019015.1, ENSTGUP00000020794.1, ENSTGUP00000024769.1, ENSTGUP00000035262.1	
OG0001592	ENSTGUP00000004743.2, ENSTGUP00000004746.2, ENSTGUP00000038710.1	IV00_00043293-RA, IV00_00043294-RA
OG0001593	ENSTGUP00000000749.2, ENSTGUP00000000752.2, ENSTGUP00000031819.1, ENSTGUP00000035567.1	IV00_00021516-RA
OG0001594	ENSTGUP00000001488.2, ENSTGUP00000018509.1, ENSTGUP00000027434.1, ENSTGUP00000034249.1	IV00_00021832-RA
OG0001595	ENSTGUP00000019307.1, ENSTGUP00000023918.1, ENSTGUP00000028534.1, ENSTGUP00000031144.1	IV00_00049509-RA
OG0001596	ENSTGUP00000002971.2, ENSTGUP00000019204.1, ENSTGUP00000020417.1, ENSTGUP00000037863.1	IV00_00004156-RA
OG0001597	ENSTGUP00000017233.2, ENSTGUP00000019726.1, ENSTGUP00000024167.1, ENSTGUP00000030284.1	IV00_00050491-RA
OG0001598	ENSTGUP00000010435.2, ENSTGUP00000036070.1	IV00_00001747-RA, IV00_00001749-RA, IV00_00001750-RA
OG0001599	ENSTGUP00000006541.2, ENSTGUP00000026616.1, ENSTGUP00000033508.1	IV00_00037400-RA, IV00_00037401-RA
OG0001600	ENSTGUP00000011415.2, ENSTGUP00000023248.1, ENSTGUP00000025820.1, ENSTGUP00000032254.1	IV00_00029817-RA
OG0001601	ENSTGUP00000006854.2, ENSTGUP00000026817.1, ENSTGUP00000038461.1	IV00_00042964-RA, IV00_00042964-RB
OG0001602	ENSTGUP00000019110.1, ENSTGUP00000023703.1, ENSTGUP00000024785.1, ENSTGUP00000026728.1, ENSTGUP00000028409.1	
OG0001603	ENSTGUP00000021074.1, ENSTGUP00000032094.1, ENSTGUP00000033318.1, ENSTGUP00000034755.1	IV00_00051880-RA
OG0001604	ENSTGUP00000004331.2, ENSTGUP00000022135.1, ENSTGUP00000029446.1	IV00_00001023-RA, IV00_00037796-RA
OG0001605	ENSTGUP00000000730.2, ENSTGUP00000019971.1, ENSTGUP00000022857.1, ENSTGUP00000035427.1, ENSTGUP00000038304.1	
OG0001606	ENSTGUP00000019893.1, ENSTGUP00000019993.1, ENSTGUP00000021876.1, ENSTGUP00000028982.1	IV00_00050197-RA
OG0001607	ENSTGUP00000008614.2, ENSTGUP00000024292.1, ENSTGUP00000024930.1, ENSTGUP00000035638.1	IV00_00023856-RA
OG0001608	ENSTGUP00000010993.2, ENSTGUP00000010995.2, ENSTGUP00000036579.1, ENSTGUP00000037278.1	IV00_00032285-RA
OG0001609	ENSTGUP00000013057.2, ENSTGUP00000021723.1, ENSTGUP00000022818.1, ENSTGUP00000037015.1	IV00_00025495-RA
OG0001610	ENSTGUP00000032156.1, ENSTGUP00000032918.1	IV00_00023559-RA, IV00_00023560-RA, IV00_00047569-RA
OG0001611	ENSTGUP00000016169.2, ENSTGUP00000021854.1, ENSTGUP00000023473.1, ENSTGUP00000036654.1	IV00_00054217-RA
OG0001612	ENSTGUP00000001431.2, ENSTGUP00000019544.1, ENSTGUP00000027906.1, ENSTGUP00000032048.1, ENSTGUP00000036135.1	
OG0001613	ENSTGUP00000009614.2, ENSTGUP00000033651.1, ENSTGUP00000034110.1, ENSTGUP00000035650.1	IV00_00039090-RA
OG0001614	ENSTGUP00000006694.2, ENSTGUP00000031049.1	IV00_00044603-RA, IV00_00044603-RB, IV00_00044603-RC
OG0001615	ENSTGUP00000021519.1, ENSTGUP00000022887.1, ENSTGUP00000023154.1, ENSTGUP00000025227.1, ENSTGUP00000032655.1	
OG0001616	ENSTGUP00000016211.2, ENSTGUP00000021789.1, ENSTGUP00000025103.1, ENSTGUP00000030047.1	IV00_00054211-RA
OG0001617	ENSTGUP00000011134.2, ENSTGUP00000018867.1, ENSTGUP00000020763.1, ENSTGUP00000030067.1, ENSTGUP00000038223.1	
OG0001618	ENSTGUP00000006615.1	IV00_00011611-RA, IV00_00011612-RA, IV00_00023566-RA, IV00_00044612-RA
OG0001619	ENSTGUP00000020016.1, ENSTGUP00000028150.1, ENSTGUP00000035605.1, ENSTGUP00000035626.1	IV00_00041479-RA
OG0001620	ENSTGUP00000009424.2, ENSTGUP00000019696.1, ENSTGUP00000031404.1, ENSTGUP00000038492.1	IV00_00045520-RA
OG0001621	ENSTGUP00000007412.2, ENSTGUP00000036774.1	IV00_00022993-RA, IV00_00022994-RA, IV00_00036010-RA
OG0001622	ENSTGUP00000001784.2, ENSTGUP00000022806.1, ENSTGUP00000027399.1, ENSTGUP00000034920.1	IV00_00049544-RA
OG0001623	ENSTGUP00000002203.2, ENSTGUP00000022046.1, ENSTGUP00000028191.1, ENSTGUP00000036699.1	IV00_00050785-RA
OG0001624	ENSTGUP00000008824.2, ENSTGUP00000022760.1, ENSTGUP00000028472.1, ENSTGUP00000032739.1, ENSTGUP00000035515.1	
OG0001625	ENSTGUP00000001417.1, ENSTGUP00000036691.1	IV00_00042908-RA, IV00_00049389-RA, IV00_00052419-RA
OG0001626	ENSTGUP00000001490.2, ENSTGUP00000001493.2, ENSTGUP00000027963.1, ENSTGUP00000034923.1	IV00_00004531-RA
OG0001627	ENSTGUP00000018610.1, ENSTGUP00000020765.1, ENSTGUP00000021083.1, ENSTGUP00000027938.1	IV00_00030197-RA
OG0001628	ENSTGUP00000001403.2, ENSTGUP00000020271.1, ENSTGUP00000023642.1, ENSTGUP00000024584.1	IV00_00049379-RA
OG0001629	ENSTGUP00000008545.2, ENSTGUP00000008600.2, ENSTGUP00000038605.1	IV00_00032702-RA, IV00_00032716-RA
OG0001630	ENSTGUP00000031344.1, ENSTGUP00000037375.1	IV00_00037495-RA, IV00_00037504-RA, IV00_00037505-RA
OG0001631	ENSTGUP00000000346.1, ENSTGUP00000019223.1, ENSTGUP00000027035.1, ENSTGUP00000031127.1	IV00_00040740-RA
OG0001632	ENSTGUP00000011259.2, ENSTGUP00000022261.1, ENSTGUP00000024610.1, ENSTGUP00000029065.1	IV00_00032185-RA
OG0001633	ENSTGUP00000000696.2, ENSTGUP00000018410.1, ENSTGUP00000026233.1, ENSTGUP00000026908.1	IV00_00021476-RA
OG0001634	ENSTGUP00000002151.2, ENSTGUP00000019423.1, ENSTGUP00000024696.1, ENSTGUP00000026307.1	IV00_00050760-RA
OG0001635	ENSTGUP00000000338.2, ENSTGUP00000029509.1, ENSTGUP00000032797.1, ENSTGUP00000037558.1	IV00_00040783-RA
OG0001636	ENSTGUP00000006445.2, ENSTGUP00000019002.1, ENSTGUP00000024909.1, ENSTGUP00000025963.1, ENSTGUP00000030404.1	
OG0001637	ENSTGUP00000013166.2, ENSTGUP00000021763.1, ENSTGUP00000027764.1, ENSTGUP00000037853.1	IV00_00052633-RA
OG0001638	ENSTGUP00000020564.1, ENSTGUP00000021173.1, ENSTGUP00000021861.1, ENSTGUP00000027279.1, ENSTGUP00000028225.1	
OG0001639	ENSTGUP00000026406.1, ENSTGUP00000029487.1, ENSTGUP00000031637.1, ENSTGUP00000036020.1, ENSTGUP00000038621.1	
OG0001640	ENSTGUP00000005699.2, ENSTGUP00000005701.2, ENSTGUP00000020089.1, ENSTGUP00000022121.1	IV00_00022890-RA
OG0001641	ENSTGUP00000008743.2, ENSTGUP00000022882.1, ENSTGUP00000030816.1, ENSTGUP00000035185.1, ENSTGUP00000038211.1	
OG0001642	ENSTGUP00000016467.2, ENSTGUP00000021333.1, ENSTGUP00000022694.1, ENSTGUP00000028082.1, ENSTGUP00000032257.1	
OG0001643	ENSTGUP00000003505.2, ENSTGUP00000009689.2, ENSTGUP00000030137.1	IV00_00041677-RA, IV00_00045017-RA
OG0001644	ENSTGUP00000000251.2, ENSTGUP00000000252.2, ENSTGUP00000023997.1, ENSTGUP00000027148.1	IV00_00040872-RA
OG0001645	ENSTGUP00000011087.2, ENSTGUP00000020188.1, ENSTGUP00000027936.1	IV00_00043632-RA, IV00_00043633-RA
OG0001646	ENSTGUP00000020372.1	IV00_00044230-RA, IV00_00048065-RA, IV00_00048066-RA, IV00_00048067-RA
OG0001647	ENSTGUP00000003485.2, ENSTGUP00000024338.1, ENSTGUP00000026881.1, ENSTGUP00000033135.1	IV00_00052510-RA
OG0001648	ENSTGUP00000006988.2, ENSTGUP00000022884.1, ENSTGUP00000026246.1, ENSTGUP00000031016.1, ENSTGUP00000031625.1	
OG0001649	ENSTGUP00000000348.2, ENSTGUP00000027762.1, ENSTGUP00000029084.1, ENSTGUP00000029577.1	IV00_00021213-RA
OG0001650	ENSTGUP00000022743.1, ENSTGUP00000031970.1, ENSTGUP00000034396.1, ENSTGUP00000035446.1	IV00_00054416-RA
OG0001651	ENSTGUP00000019860.1	IV00_00019676-RA, IV00_00019678-RA, IV00_00040873-RA, IV00_00044973-RA
OG0001652	ENSTGUP00000006337.2, ENSTGUP00000022917.1, ENSTGUP00000024733.1, ENSTGUP00000024936.1	IV00_00044642-RA
OG0001653	ENSTGUP00000003305.2, ENSTGUP00000015453.2, ENSTGUP00000033942.1, ENSTGUP00000035397.1	IV00_00053773-RA
OG0001654	ENSTGUP00000000061.2, ENSTGUP00000026913.1, ENSTGUP00000034551.1, ENSTGUP00000038391.1	IV00_00048292-RA
OG0001655	ENSTGUP00000011366.2, ENSTGUP00000030054.1, ENSTGUP00000036068.1	IV00_00032140-RA, IV00_00032141-RA
OG0001656	ENSTGUP00000006889.1, ENSTGUP00000021757.1, ENSTGUP00000028664.1, ENSTGUP00000031910.1	IV00_00030745-RA
OG0001657	ENSTGUP00000006828.2, ENSTGUP00000021113.1, ENSTGUP00000030746.1, ENSTGUP00000034124.1, ENSTGUP00000037134.1	
OG0001658	ENSTGUP00000021440.1, ENSTGUP00000022309.1, ENSTGUP00000026347.1, ENSTGUP00000028263.1, ENSTGUP00000034753.1	
OG0001659	ENSTGUP00000005971.2	IV00_00044694-RA, IV00_00044694-RB, IV00_00047944-RA, IV00_00047945-RA
OG0001660	ENSTGUP00000004806.2, ENSTGUP00000027016.1, ENSTGUP00000028009.1, ENSTGUP00000028908.1, ENSTGUP00000036138.1	
OG0001661	ENSTGUP00000004610.2, ENSTGUP00000023765.1, ENSTGUP00000026944.1, ENSTGUP00000032776.1, ENSTGUP00000034509.1	
OG0001662	ENSTGUP00000007194.2, ENSTGUP00000037787.1	IV00_00023571-RA, IV00_00044565-RA, IV00_00047575-RA
OG0001663	ENSTGUP00000007638.2, ENSTGUP00000020402.1, ENSTGUP00000029799.1, ENSTGUP00000033443.1	IV00_00036047-RA
OG0001664	ENSTGUP00000007687.2, ENSTGUP00000023598.1, ENSTGUP00000036288.1	IV00_00044525-RA, IV00_00047577-RA
OG0001665	ENSTGUP00000015796.2, ENSTGUP00000022057.1, ENSTGUP00000025050.1, ENSTGUP00000032017.1, ENSTGUP00000036821.1	
OG0001666	ENSTGUP00000020766.1, ENSTGUP00000034387.1, ENSTGUP00000034810.1, ENSTGUP00000034852.1, ENSTGUP00000035545.1	
OG0001667	ENSTGUP00000026927.1, ENSTGUP00000027520.1, ENSTGUP00000036413.1, ENSTGUP00000036484.1	IV00_00053173-RA
OG0001668	ENSTGUP00000007871.2, ENSTGUP00000020501.1, ENSTGUP00000022879.1, ENSTGUP00000027021.1, ENSTGUP00000034161.1	
OG0001669	ENSTGUP00000005230.2, ENSTGUP00000021171.1, ENSTGUP00000026088.1, ENSTGUP00000029598.1, ENSTGUP00000033374.1	
OG0001670	ENSTGUP00000019368.1, ENSTGUP00000019722.1, ENSTGUP00000030559.1, ENSTGUP00000032538.1, ENSTGUP00000036048.1	
OG0001671	ENSTGUP00000014591.2, ENSTGUP00000024023.1, ENSTGUP00000026755.1	IV00_00022558-RA, IV00_00028054-RA
OG0001672	ENSTGUP00000023337.1, ENSTGUP00000024140.1, ENSTGUP00000027336.1, ENSTGUP00000034323.1, ENSTGUP00000035473.1	
OG0001673	ENSTGUP00000004960.2, ENSTGUP00000005026.2, ENSTGUP00000019116.1, ENSTGUP00000025398.1, ENSTGUP00000035874.1	
OG0001674	ENSTGUP00000014507.2, ENSTGUP00000022636.1, ENSTGUP00000024234.1, ENSTGUP00000029648.1, ENSTGUP00000032407.1	
OG0001675	ENSTGUP00000006875.2, ENSTGUP00000020043.1, ENSTGUP00000024280.1, ENSTGUP00000037761.1	IV00_00041119-RA
OG0001676	ENSTGUP00000020504.1, ENSTGUP00000020764.1, ENSTGUP00000030595.1, ENSTGUP00000036114.1, ENSTGUP00000037438.1	
OG0001677	ENSTGUP00000024113.1, ENSTGUP00000025922.1, ENSTGUP00000029557.1, ENSTGUP00000030637.1, ENSTGUP00000033764.1	
OG0001678	ENSTGUP00000002321.2, ENSTGUP00000031029.1, ENSTGUP00000031278.1, ENSTGUP00000031362.1, ENSTGUP00000031593.1	
OG0001679	ENSTGUP00000008459.2, ENSTGUP00000021372.1, ENSTGUP00000029890.1, ENSTGUP00000034087.1	IV00_00044310-RA
OG0001680	ENSTGUP00000020696.1	IV00_00023089-RA, IV00_00023090-RA, IV00_00023092-RA, IV00_00036746-RA
OG0001681	ENSTGUP00000002629.2, ENSTGUP00000019272.1, ENSTGUP00000037369.1, ENSTGUP00000037983.1	IV00_00046092-RA
OG0001682	ENSTGUP00000023237.1, ENSTGUP00000031295.1, ENSTGUP00000037998.1	IV00_00047813-RA, IV00_00047826-RA
OG0001683	ENSTGUP00000000018.2, ENSTGUP00000027424.1, ENSTGUP00000031895.1	IV00_00040999-RA, IV00_00040999-RB
OG0001684	ENSTGUP00000009914.2, ENSTGUP00000020157.1, ENSTGUP00000030629.1, ENSTGUP00000036104.1	IV00_00041011-RA
OG0001685	ENSTGUP00000021220.1, ENSTGUP00000033351.1, ENSTGUP00000034550.1, ENSTGUP00000035413.1, ENSTGUP00000035905.1	
OG0001686	ENSTGUP00000027533.1, ENSTGUP00000027552.1, ENSTGUP00000033435.1, ENSTGUP00000033737.1, ENSTGUP00000038585.1	
OG0001687	ENSTGUP00000020852.1, ENSTGUP00000023085.1, ENSTGUP00000035325.1, ENSTGUP00000035777.1, ENSTGUP00000035801.1	
OG0001688	ENSTGUP00000018972.1, ENSTGUP00000026385.1, ENSTGUP00000030945.1, ENSTGUP00000033038.1	IV00_00041136-RA
OG0001689	ENSTGUP00000007823.2, ENSTGUP00000029181.1, ENSTGUP00000038400.1	IV00_00023556-RA, IV00_00044499-RA
OG0001690	ENSTGUP00000002812.2, ENSTGUP00000020544.1, ENSTGUP00000026967.1, ENSTGUP00000029507.1, ENSTGUP00000031731.1	
OG0001691	ENSTGUP00000003977.2, ENSTGUP00000025241.1	IV00_00044628-RA, IV00_00044630-RA, IV00_00047898-RA
OG0001692	ENSTGUP00000009661.2, ENSTGUP00000021622.1, ENSTGUP00000029782.1	IV00_00041670-RA, IV00_00041670-RB
OG0001693	ENSTGUP00000006951.2, ENSTGUP00000023169.1, ENSTGUP00000026383.1, ENSTGUP00000032882.1	IV00_00041129-RA
OG0001694	ENSTGUP00000007619.2, ENSTGUP00000020528.1, ENSTGUP00000025155.1, ENSTGUP00000032486.1	IV00_00037224-RA
OG0001695	ENSTGUP00000002678.2, ENSTGUP00000028930.1, ENSTGUP00000031270.1, ENSTGUP00000032243.1	IV00_00035890-RA
OG0001696	ENSTGUP00000002739.2, ENSTGUP00000026178.1, ENSTGUP00000027031.1, ENSTGUP00000028338.1, ENSTGUP00000030217.1	
OG0001697	ENSTGUP00000009507.2, ENSTGUP00000034856.1, ENSTGUP00000037739.1	IV00_00041644-RA, IV00_00041646-RA
OG0001698	ENSTGUP00000002952.2, ENSTGUP00000021417.1, ENSTGUP00000032350.1, ENSTGUP00000033327.1	IV00_00022461-RA
OG0001699	ENSTGUP00000002972.2, ENSTGUP00000029470.1, ENSTGUP00000031339.1, ENSTGUP00000037105.1, ENSTGUP00000038115.1	
OG0001700	ENSTGUP00000021508.1, ENSTGUP00000031968.1, ENSTGUP00000034015.1, ENSTGUP00000037189.1, ENSTGUP00000038526.1	
OG0001701	ENSTGUP00000019518.1, ENSTGUP00000024480.1, ENSTGUP00000031387.1, ENSTGUP00000035170.1	IV00_00041620-RA
OG0001702	ENSTGUP00000016558.2, ENSTGUP00000016563.2, ENSTGUP00000019973.1, ENSTGUP00000035225.1	IV00_00053596-RA
OG0001703	ENSTGUP00000006447.2, ENSTGUP00000023659.1, ENSTGUP00000023665.1, ENSTGUP00000038472.1	IV00_00041078-RA
OG0001704	ENSTGUP00000006364.2, ENSTGUP00000020070.1, ENSTGUP00000028276.1	IV00_00041066-RA, IV00_00041066-RB
OG0001705	ENSTGUP00000006199.2, ENSTGUP00000025231.1, ENSTGUP00000028335.1, ENSTGUP00000031948.1	IV00_00041053-RA
OG0001706	ENSTGUP00000007855.2	IV00_00023002-RA, IV00_00023002-RB, IV00_00045799-RA, IV00_00054657-RA
OG0001707		IV00_00020085-RA, IV00_00020085-RB, IV00_00020085-RC, IV00_00023934-RA, IV00_00023935-RA
OG0001708		IV00_00010605-RA, IV00_00012686-RA, IV00_00023760-RA, IV00_00026118-RA, IV00_00055228-RA
OG0001709	ENSTGUP00000014041.2, ENSTGUP00000018325.1, ENSTGUP00000031702.1	IV00_00006268-RA
OG0001710	ENSTGUP00000014029.2, ENSTGUP00000022364.1, ENSTGUP00000029178.1	IV00_00006290-RA
OG0001711	ENSTGUP00000014017.2, ENSTGUP00000018848.1, ENSTGUP00000027567.1, ENSTGUP00000032248.1	
OG0001712	ENSTGUP00000014015.2, ENSTGUP00000020268.1, ENSTGUP00000026169.1	IV00_00006380-RA
OG0001713	ENSTGUP00000014003.2, ENSTGUP00000019437.1, ENSTGUP00000030214.1, ENSTGUP00000033560.1	
OG0001714	ENSTGUP00000013999.2, ENSTGUP00000024759.1	IV00_00006411-RA, IV00_00048288-RA
OG0001715	ENSTGUP00000013997.2, ENSTGUP00000022488.1, ENSTGUP00000036587.1	IV00_00006414-RA
OG0001716	ENSTGUP00000008870.2, ENSTGUP00000021057.1	IV00_00006242-RA, IV00_00017030-RA
OG0001717	ENSTGUP00000013966.2, ENSTGUP00000018701.1, ENSTGUP00000031923.1	IV00_00006200-RA
OG0001718	ENSTGUP00000013964.2, ENSTGUP00000022858.1, ENSTGUP00000028950.1	IV00_00006169-RA
OG0001719	ENSTGUP00000002745.2, ENSTGUP00000013963.2	IV00_00006165-RA, IV00_00029178-RA
OG0001720	ENSTGUP00000008072.2, ENSTGUP00000013962.2	IV00_00006157-RA, IV00_00034848-RA
OG0001721	ENSTGUP00000023290.1, ENSTGUP00000036035.1, ENSTGUP00000037544.1	IV00_00006147-RA
OG0001722	ENSTGUP00000003400.2, ENSTGUP00000013961.2	IV00_00006144-RA, IV00_00050718-RA
OG0001723	ENSTGUP00000017014.2, ENSTGUP00000025495.1	IV00_00006115-RA, IV00_00006115-RB
OG0001724	ENSTGUP00000007147.2, ENSTGUP00000013942.2	IV00_00006020-RA, IV00_00035000-RA
OG0001725	ENSTGUP00000013931.2, ENSTGUP00000037063.1	IV00_00005938-RA, IV00_00013988-RA
OG0001726	ENSTGUP00000013927.1, ENSTGUP00000019220.1, ENSTGUP00000033382.1	IV00_00005930-RA
OG0001727	ENSTGUP00000013910.2, ENSTGUP00000024318.1, ENSTGUP00000032471.1	IV00_00005885-RA
OG0001728	ENSTGUP00000013905.2, ENSTGUP00000031009.1, ENSTGUP00000034805.1	IV00_00005870-RA
OG0001729	ENSTGUP00000000743.2, ENSTGUP00000013883.2	IV00_00005782-RA, IV00_00048670-RA
OG0001730	ENSTGUP00000013879.2, ENSTGUP00000026553.1, ENSTGUP00000037524.1	IV00_00005768-RA
OG0001731	ENSTGUP00000013880.2, ENSTGUP00000026144.1, ENSTGUP00000031685.1	IV00_00005769-RA
OG0001732	ENSTGUP00000013877.2, ENSTGUP00000027453.1, ENSTGUP00000036975.1	IV00_00005758-RA
OG0001733	ENSTGUP00000013873.1, ENSTGUP00000030432.1, ENSTGUP00000031280.1	IV00_00005748-RA
OG0001734	ENSTGUP00000009413.2, ENSTGUP00000013855.2	IV00_00005695-RA, IV00_00017134-RA
OG0001735	ENSTGUP00000013846.2, ENSTGUP00000026627.1, ENSTGUP00000028939.1	IV00_00005679-RA
OG0001736	ENSTGUP00000013838.1, ENSTGUP00000018827.1, ENSTGUP00000037060.1	IV00_00006883-RA
OG0001737	ENSTGUP00000013829.2, ENSTGUP00000035523.1, ENSTGUP00000036839.1	IV00_00006859-RA
OG0001738	ENSTGUP00000034684.1, ENSTGUP00000035702.1	IV00_00006838-RA, IV00_00006840-RA
OG0001739	ENSTGUP00000009904.2, ENSTGUP00000013816.2, ENSTGUP00000023678.1	IV00_00001874-RA
OG0001740	ENSTGUP00000013806.2, ENSTGUP00000019201.1, ENSTGUP00000036181.1	IV00_00006810-RA
OG0001741	ENSTGUP00000011988.2, ENSTGUP00000011990.2, ENSTGUP00000022175.1	IV00_00031725-RA
OG0001742	ENSTGUP00000002204.2, ENSTGUP00000010794.2	IV00_00011101-RA, IV00_00034271-RA
OG0001743	ENSTGUP00000011072.2, ENSTGUP00000011079.2, ENSTGUP00000027950.1, ENSTGUP00000031075.1	
OG0001744	ENSTGUP00000005969.2, ENSTGUP00000024802.1, ENSTGUP00000024861.1, ENSTGUP00000031785.1	
OG0001745	ENSTGUP00000002563.2, ENSTGUP00000023118.1, ENSTGUP00000031794.1, ENSTGUP00000038500.1	
OG0001746	ENSTGUP00000010106.2, ENSTGUP00000035331.1, ENSTGUP00000037174.1	IV00_00012284-RA
OG0001747	ENSTGUP00000012292.2, ENSTGUP00000018666.1, ENSTGUP00000036203.1	IV00_00007961-RA
OG0001748	ENSTGUP00000032663.1, ENSTGUP00000034104.1	IV00_00031720-RA, IV00_00051314-RA
OG0001749	ENSTGUP00000011909.2, ENSTGUP00000027884.1, ENSTGUP00000027885.1, ENSTGUP00000034446.1	
OG0001750	ENSTGUP00000012963.2, ENSTGUP00000018712.1, ENSTGUP00000024012.1, ENSTGUP00000034479.1	
OG0001751	ENSTGUP00000013312.2, ENSTGUP00000021193.1	IV00_00010705-RA, IV00_00026160-RA
OG0001752	ENSTGUP00000005897.2, ENSTGUP00000031192.1, ENSTGUP00000033672.1	IV00_00009982-RA
OG0001753	ENSTGUP00000002962.2, ENSTGUP00000020190.1, ENSTGUP00000026271.1	IV00_00018349-RA
OG0001754	ENSTGUP00000009157.2	IV00_00007879-RA, IV00_00017104-RA, IV00_00017104-RB
OG0001755	ENSTGUP00000007859.2, ENSTGUP00000011922.2	IV00_00001031-RA, IV00_00037899-RA
OG0001756	ENSTGUP00000005848.2, ENSTGUP00000029920.1, ENSTGUP00000032306.1	IV00_00009991-RA
OG0001757	ENSTGUP00000004619.2, ENSTGUP00000029654.1	IV00_00018647-RA, IV00_00039094-RA
OG0001758	ENSTGUP00000002990.2, ENSTGUP00000034000.1, ENSTGUP00000035752.1, ENSTGUP00000036866.1	
OG0001759	ENSTGUP00000011519.2, ENSTGUP00000029630.1, ENSTGUP00000034018.1	IV00_00012979-RA
OG0001760	ENSTGUP00000011650.2, ENSTGUP00000029469.1	IV00_00007474-RA, IV00_00028627-RA
OG0001761	ENSTGUP00000012046.2, ENSTGUP00000021919.1, ENSTGUP00000031836.1, ENSTGUP00000034948.1	
OG0001762	ENSTGUP00000011632.2, ENSTGUP00000011634.2, ENSTGUP00000019711.1	IV00_00007470-RA
OG0001763	ENSTGUP00000018348.1, ENSTGUP00000027830.1, ENSTGUP00000031080.1, ENSTGUP00000035992.1	
OG0001764	ENSTGUP00000004738.2, ENSTGUP00000030792.1, ENSTGUP00000033484.1	IV00_00018650-RA
OG0001765	ENSTGUP00000011488.2, ENSTGUP00000035757.1	IV00_00005717-RA, IV00_00012938-RA
OG0001766	ENSTGUP00000009049.2	IV00_00007864-RA, IV00_00007865-RA, IV00_00017092-RA
OG0001767	ENSTGUP00000013305.2, ENSTGUP00000019964.1, ENSTGUP00000035102.1	IV00_00014345-RA
OG0001768	ENSTGUP00000004768.2, ENSTGUP00000034363.1	IV00_00018655-RA, IV00_00039048-RA
OG0001769	ENSTGUP00000005493.2	IV00_00010103-RA, IV00_00010103-RB, IV00_00010103-RC
OG0001770	ENSTGUP00000021731.1, ENSTGUP00000033774.1	IV00_00011242-RA, IV00_00054204-RA
OG0001771	ENSTGUP00000002625.1, ENSTGUP00000012213.1	IV00_00007927-RA, IV00_00015683-RA
OG0001772	ENSTGUP00000002479.2, ENSTGUP00000022321.1, ENSTGUP00000023756.1, ENSTGUP00000036750.1	
OG0001773	ENSTGUP00000019456.1, ENSTGUP00000038156.1	IV00_00012562-RA, IV00_00024713-RA
OG0001774	ENSTGUP00000011608.2, ENSTGUP00000032194.1	IV00_00007457-RA, IV00_00029125-RA
OG0001775	ENSTGUP00000010920.2, ENSTGUP00000018915.1, ENSTGUP00000025440.1	IV00_00012556-RA
OG0001776	ENSTGUP00000009748.2, ENSTGUP00000028039.1	IV00_00007876-RA, IV00_00036645-RA
OG0001777	ENSTGUP00000018343.1, ENSTGUP00000029348.1, ENSTGUP00000032068.1	IV00_00017969-RA
OG0001778	ENSTGUP00000022027.1, ENSTGUP00000025121.1	IV00_00006491-RA, IV00_00050501-RA
OG0001779	ENSTGUP00000003158.2, ENSTGUP00000027919.1, ENSTGUP00000028199.1	IV00_00018407-RA
OG0001780	ENSTGUP00000003212.2, ENSTGUP00000021076.1, ENSTGUP00000030301.1	IV00_00018416-RA
OG0001781	ENSTGUP00000004824.2, ENSTGUP00000014058.2, ENSTGUP00000018740.1	IV00_00049461-RA
OG0001782	ENSTGUP00000025738.1, ENSTGUP00000032152.1, ENSTGUP00000034485.1	IV00_00008198-RA
OG0001783	ENSTGUP00000022085.1, ENSTGUP00000029070.1	IV00_00019408-RA, IV00_00045087-RA
OG0001784	ENSTGUP00000011475.2, ENSTGUP00000029330.1, ENSTGUP00000038059.1	IV00_00024507-RA
OG0001785	ENSTGUP00000002465.2, ENSTGUP00000007173.2	IV00_00010568-RA, IV00_00011236-RA
OG0001786	ENSTGUP00000013272.2, ENSTGUP00000028783.1, ENSTGUP00000032321.1, ENSTGUP00000034311.1	
OG0001787	ENSTGUP00000011463.2, ENSTGUP00000032296.1, ENSTGUP00000036946.1, ENSTGUP00000037849.1	
OG0001788	ENSTGUP00000032608.1, ENSTGUP00000037884.1	IV00_00038664-RA, IV00_00055113-RA
OG0001789	ENSTGUP00000002706.1, ENSTGUP00000037106.1	IV00_00008440-RA, IV00_00015713-RA
OG0001790	ENSTGUP00000014887.2, ENSTGUP00000026843.1, ENSTGUP00000027228.1	IV00_00054980-RA
OG0001791	ENSTGUP00000012941.2, ENSTGUP00000019102.1, ENSTGUP00000024654.1, ENSTGUP00000025002.1	
OG0001792	ENSTGUP00000008438.2, ENSTGUP00000011962.2	IV00_00001008-RA, IV00_00038061-RA
OG0001793	ENSTGUP00000012576.2, ENSTGUP00000013276.2, ENSTGUP00000019982.1	IV00_00014322-RA
OG0001794	ENSTGUP00000013713.2, ENSTGUP00000022450.1, ENSTGUP00000030880.1, ENSTGUP00000033889.1	
OG0001795	ENSTGUP00000020069.1, ENSTGUP00000023965.1, ENSTGUP00000036411.1, ENSTGUP00000037819.1	
OG0001796	ENSTGUP00000034373.1	IV00_00015351-RA, IV00_00032922-RA, IV00_00032923-RA
